"HK-IOS-Mobile_Installs ",2015-10-20,2015-10-20,12.83,3136,17,6
"HK-IOS-Mobile_Installs ",2015-10-19,2015-10-19,11.03,3887,28,11
"HK-IOS-Mobile_Installs ",2015-10-22,2015-10-22,8.21,1680,24,6
"HK-IOS-Mobile_Installs ",2015-10-23,2015-10-23,7.06,1490,18,4
"HK-IOS-Mobile_Installs ",2015-10-26,2015-10-26,25.2,4366,42,20
"HK-IOS-Mobile_Installs ",2015-10-25,2015-10-25,9.57,3472,41,7
"HK-IOS-Mobile_Installs ",2015-10-24,2015-10-24,11.02,2168,27,12
SG-Android-Mobile_Installs,2015-10-19,2015-10-19,13.48,3645,53,9
SG-Android-Mobile_Installs,2015-10-20,2015-10-20,8.64,1706,29,6
SG-Android-Mobile_Installs,2015-11-02,2015-11-02,39.42,6507,147,23
SG-Android-Mobile_Installs,2015-11-01,2015-11-01,43.78,8009,183,27
SG-Android-Mobile_Installs,2015-10-31,2015-10-31,23.46,3706,84,17
SG-Android-Mobile_Installs,2015-11-03,2015-11-03,23.07,6059,117,15
SG-Android-Mobile_Installs,2015-11-04,2015-11-04,16.47,1829,43,9
AU-IOS-Mobile_Installs,2015-10-21,2015-10-21,0.77,1061,4,3
AU-IOS-Mobile_Installs,2015-10-20,2015-10-20,2.83,1762,5,
AU-IOS-Mobile_Installs,2015-10-19,2015-10-19,8.24,2355,12,3
SG-Android-Mobile_Installs,2015-10-30,2015-10-30,7.59,2144,40,5
SG-Android-Mobile_Installs,2015-10-29,2015-10-29,25.33,4823,109,17
SG-Android-Mobile_Installs,2015-10-23,2015-10-23,1.87,1039,16,2
SG-Android-Mobile_Installs,2015-10-22,2015-10-22,10.38,1896,26,6
SG-Android-Mobile_Installs,2015-10-21,2015-10-21,12.4,2043,48,7
SG-Android-Mobile_Installs,2015-10-24,2015-10-24,22.83,5999,110,15
SG-Android-Mobile_Installs,2015-10-25,2015-10-25,80.38,11806,275,47
SG-Android-Mobile_Installs,2015-10-28,2015-10-28,26.17,3492,80,19
SG-Android-Mobile_Installs,2015-10-27,2015-10-27,37.69,7804,155,27
SG-Android-Mobile_Installs,2015-10-26,2015-10-26,67.22,12990,264,42
VN-IOS-Mobile_Installs,2015-10-26,2015-10-26,3.5,3388,30,5
VN-IOS-Mobile_Installs,2015-10-27,2015-10-27,3.98,2865,21,6
TH-IOS-Mobile_Installs,2015-10-27,2015-10-27,22.35,21654,217,44
TH-IOS-Mobile_Installs,2015-10-26,2015-10-26,23.88,20800,187,43
TH-IOS-Mobile_Installs,2015-10-28,2015-10-28,17.39,14523,162,35
TH-IOS-Mobile_Installs,2015-10-29,2015-10-29,33.01,24144,256,56
TH-IOS-Mobile_Installs,2015-11-01,2015-11-01,41.34,41053,381,48
TH-IOS-Mobile_Installs,2015-10-31,2015-10-31,32.33,27705,243,43
TH-IOS-Mobile_Installs,2015-10-30,2015-10-30,36.73,31010,257,33
TH-IOS-Mobile_Installs,2015-10-25,2015-10-25,16.41,17230,159,28
TH-IOS-Mobile_Installs,2015-10-24,2015-10-24,18.49,18140,151,22
SG-IOS-App_Engagement,2015-11-04,2015-11-04,6.77,1830,16,
SG-IOS-App_Engagement,2015-11-03,2015-11-03,20.21,5239,48,5
SG-IOS-App_Engagement,2015-11-02,2015-11-02,15.83,5522,37,8
TH-IOS-Mobile_Installs,2015-10-19,2015-10-19,21.46,19794,182,44
TH-IOS-Mobile_Installs,2015-10-20,2015-10-20,16.94,14729,159,31
TH-IOS-Mobile_Installs,2015-10-23,2015-10-23,18.96,19311,179,29
TH-IOS-Mobile_Installs,2015-10-22,2015-10-22,12.61,12259,149,23
TH-IOS-Mobile_Installs,2015-10-21,2015-10-21,17.18,15606,161,29
TH-IOS-Mobile_Installs,2015-11-02,2015-11-02,23.35,20595,201,36
TH-IOS-Mobile_Installs,2015-11-03,2015-11-03,15.2,14554,148,24
"MY-IOS-Mobile_Installs ",2015-10-30,2015-10-30,1.15,853,3,1
"MY-IOS-Mobile_Installs ",2015-10-29,2015-10-29,1.08,626,4,
"MY-IOS-Mobile_Installs ",2015-10-28,2015-10-28,0.79,433,1,2
"MY-IOS-Mobile_Installs ",2015-10-31,2015-10-31,1.83,1633,5,1
"MY-IOS-Mobile_Installs ",2015-11-01,2015-11-01,2.55,2395,18,5
"MY-IOS-Mobile_Installs ",2015-11-04,2015-11-04,0.67,513,2,1
"MY-IOS-Mobile_Installs ",2015-11-03,2015-11-03,2.78,1411,5,1
"MY-IOS-Mobile_Installs ",2015-11-02,2015-11-02,2.29,1781,15,2
"MY-IOS-Mobile_Installs ",2015-10-27,2015-10-27,1.44,1071,7,1
"MY-IOS-Mobile_Installs ",2015-10-26,2015-10-26,2.28,951,11,4
"MY-IOS-Mobile_Installs ",2015-10-20,2015-10-20,2.71,2065,14,2
"MY-IOS-Mobile_Installs ",2015-10-19,2015-10-19,3.95,3392,24,3
TH-IOS-Mobile_Installs,2015-11-04,2015-11-04,7.98,7170,85,10
"MY-IOS-Mobile_Installs ",2015-10-21,2015-10-21,1.82,1361,7,
"MY-IOS-Mobile_Installs ",2015-10-22,2015-10-22,0.5,399,5,
"MY-IOS-Mobile_Installs ",2015-10-25,2015-10-25,1.86,1296,6,3
"MY-IOS-Mobile_Installs ",2015-10-24,2015-10-24,1.11,815,8,2
"MY-IOS-Mobile_Installs ",2015-10-23,2015-10-23,0.78,440,3,
SG-IOS-App_Engagement,2015-11-01,2015-11-01,33.31,7960,78,7
SG-IOS-App_Engagement,2015-10-31,2015-10-31,18.05,5843,46,6
TH-IOS-App_Engagement,2015-10-22,2015-10-22,6.14,7601,49,11
TH-IOS-App_Engagement,2015-10-21,2015-10-21,2.85,6685,25,6
TH-IOS-App_Engagement,2015-10-23,2015-10-23,6.23,8576,50,11
TH-IOS-App_Engagement,2015-10-24,2015-10-24,6.18,10480,57,5
TH-IOS-App_Engagement,2015-10-27,2015-10-27,5.94,10579,55,11
TH-IOS-App_Engagement,2015-10-26,2015-10-26,4.82,8226,44,10
TH-IOS-App_Engagement,2015-10-25,2015-10-25,6.4,10581,65,10
TH-IOS-App_Engagement,2015-10-20,2015-10-20,4.95,8165,43,6
TH-IOS-App_Engagement,2015-10-19,2015-10-19,5.62,8532,51,7
VN-IOS-Mobile_Installs,2015-10-30,2015-10-30,4.87,2933,21,4
VN-IOS-Mobile_Installs,2015-10-29,2015-10-29,3.76,2014,15,2
VN-IOS-Mobile_Installs,2015-10-28,2015-10-28,1.54,1288,12,3
VN-IOS-Mobile_Installs,2015-10-31,2015-10-31,7.28,6675,53,11
VN-IOS-Mobile_Installs,2015-11-01,2015-11-01,17.03,15890,109,23
VN-IOS-Mobile_Installs,2015-11-04,2015-11-04,8.87,6007,48,11
VN-IOS-Mobile_Installs,2015-11-03,2015-11-03,17.29,12206,123,25
VN-IOS-Mobile_Installs,2015-11-02,2015-11-02,9.69,8094,48,12
TH-IOS-App_Engagement,2015-10-28,2015-10-28,1.74,5293,22,4
TH-IOS-App_Engagement,2015-10-29,2015-10-29,2.57,6173,29,6
SG-IOS-App_Engagement,2015-10-25,2015-10-25,41.5,8073,100,17
SG-IOS-App_Engagement,2015-10-24,2015-10-24,36.83,8982,86,11
SG-IOS-App_Engagement,2015-10-23,2015-10-23,34.34,7243,82,9
SG-IOS-App_Engagement,2015-10-26,2015-10-26,36.31,8697,88,17
SG-IOS-App_Engagement,2015-10-27,2015-10-27,44.23,10508,111,20
SG-IOS-App_Engagement,2015-10-30,2015-10-30,10.88,3486,28,2
SG-IOS-App_Engagement,2015-10-29,2015-10-29,17.63,4572,40,7
SG-IOS-App_Engagement,2015-10-28,2015-10-28,16.74,5610,39,4
SG-IOS-App_Engagement,2015-10-22,2015-10-22,38.77,7673,93,14
SG-IOS-App_Engagement,2015-10-21,2015-10-21,39.61,9596,97,12
TH-IOS-App_Engagement,2015-11-01,2015-11-01,6.01,12520,58,4
TH-IOS-App_Engagement,2015-10-31,2015-10-31,5.17,9202,50,6
TH-IOS-App_Engagement,2015-10-30,2015-10-30,3.18,7242,34,3
TH-IOS-App_Engagement,2015-11-02,2015-11-02,3.49,7642,36,6
TH-IOS-App_Engagement,2015-11-03,2015-11-03,2.87,7944,30,
SG-IOS-App_Engagement,2015-10-20,2015-10-20,45,8747,122,13
SG-IOS-App_Engagement,2015-10-19,2015-10-19,45,10751,134,24
TH-IOS-App_Engagement,2015-11-04,2015-11-04,0.79,2860,10,1
TW-IOS-Mobile_Installs,2015-11-04,2015-11-04,8.04,2590,37,4
TW-IOS-Mobile_Installs,2015-11-03,2015-11-03,40.44,13953,191,41
ID-Android-Mobile_Installs,2015-11-01,2015-11-01,2.18,4525,39,4
ID-Android-Mobile_Installs,2015-10-31,2015-10-31,0.53,2030,19,1
ID-Android-Mobile_Installs,2015-11-02,2015-11-02,1.77,4051,40,1
ID-Android-Mobile_Installs,2015-11-03,2015-11-03,0.81,2739,32,1
MO-IOS-Mobile_Installs,2015-10-20,2015-10-20,0.66,191,1,
MO-IOS-Mobile_Installs,2015-10-19,2015-10-19,0.73,287,4,1
ID-Android-Mobile_Installs,2015-11-04,2015-11-04,0.44,1534,16,
ID-Android-Mobile_Installs,2015-10-30,2015-10-30,0.55,1425,9,
ID-Android-Mobile_Installs,2015-10-29,2015-10-29,0.65,1377,16,
ID-Android-Mobile_Installs,2015-10-23,2015-10-23,1.25,1509,15,2
ID-Android-Mobile_Installs,2015-10-22,2015-10-22,0.36,1787,11,1
ID-Android-Mobile_Installs,2015-10-21,2015-10-21,2.43,1902,25,5
ID-Android-Mobile_Installs,2015-10-24,2015-10-24,0.39,1749,16,2
ID-Android-Mobile_Installs,2015-10-25,2015-10-25,0.67,2526,31,
ID-Android-Mobile_Installs,2015-10-28,2015-10-28,0.61,1649,17,
ID-Android-Mobile_Installs,2015-10-27,2015-10-27,1.68,2910,18,2
ID-Android-Mobile_Installs,2015-10-26,2015-10-26,1.44,1878,18,2
MO-IOS-Mobile_Installs,2015-10-21,2015-10-21,1.4,441,3,
MO-IOS-Mobile_Installs,2015-10-22,2015-10-22,0.46,155,1,
MO-IOS-Mobile_Installs,2015-11-04,2015-11-04,0.13,48,0,
MO-IOS-Mobile_Installs,2015-11-03,2015-11-03,0.43,169,5,1
MO-IOS-Mobile_Installs,2015-11-02,2015-11-02,0.47,224,2,4
TW-IOS-App_Engagement,2015-10-19,2015-10-19,2.93,2260,16,4
TW-IOS-App_Engagement,2015-10-20,2015-10-20,4.09,2445,20,3
TW-IOS-App_Engagement,2015-10-23,2015-10-23,2.54,1138,12,1
TW-IOS-App_Engagement,2015-10-22,2015-10-22,5.13,2923,25,6
TW-IOS-App_Engagement,2015-10-21,2015-10-21,4.93,2951,25,6
MO-IOS-Mobile_Installs,2015-11-01,2015-11-01,0.55,277,3,
MO-IOS-Mobile_Installs,2015-10-31,2015-10-31,0.26,147,2,1
MO-IOS-Mobile_Installs,2015-10-25,2015-10-25,0.59,207,2,1
MO-IOS-Mobile_Installs,2015-10-24,2015-10-24,0.43,146,2,1
MO-IOS-Mobile_Installs,2015-10-23,2015-10-23,0.33,105,2,
MO-IOS-Mobile_Installs,2015-10-26,2015-10-26,0.64,251,0,1
MO-IOS-Mobile_Installs,2015-10-27,2015-10-27,0.4,126,2,2
MO-IOS-Mobile_Installs,2015-10-30,2015-10-30,0.29,96,2,
MO-IOS-Mobile_Installs,2015-10-29,2015-10-29,0.46,132,3,3
MO-IOS-Mobile_Installs,2015-10-28,2015-10-28,0.22,81,0,
ID-Android-Mobile_Installs,2015-10-20,2015-10-20,0.6,1811,22,3
ID-Android-Mobile_Installs,2015-10-19,2015-10-19,0.46,2871,21,2
VN-Android-Mobile_Installs,2015-10-27,2015-10-27,0.52,1307,15,1
VN-Android-Mobile_Installs,2015-10-26,2015-10-26,0.84,1711,13,1
VN-Android-Mobile_Installs,2015-10-28,2015-10-28,0.39,644,8,
VN-Android-Mobile_Installs,2015-10-29,2015-10-29,0.73,915,12,
VN-Android-Mobile_Installs,2015-11-01,2015-11-01,1.45,1709,12,2
VN-Android-Mobile_Installs,2015-10-31,2015-10-31,1.21,1955,18,2
VN-Android-Mobile_Installs,2015-10-30,2015-10-30,1.52,1595,16,3
VN-Android-Mobile_Installs,2015-10-25,2015-10-25,3.5,2345,25,4
VN-Android-Mobile_Installs,2015-10-24,2015-10-24,1.58,1235,18,3
TW-Android-Mobile_Installs,2015-11-04,2015-11-04,11.87,2615,73,10
TW-Android-Mobile_Installs,2015-11-03,2015-11-03,23.44,5250,139,28
TW-Android-Mobile_Installs,2015-11-02,2015-11-02,25.04,5855,158,26
VN-Android-Mobile_Installs,2015-10-19,2015-10-19,0.62,993,5,1
VN-Android-Mobile_Installs,2015-10-20,2015-10-20,0.43,611,6,
VN-Android-Mobile_Installs,2015-10-23,2015-10-23,1.19,565,5,1
VN-Android-Mobile_Installs,2015-10-22,2015-10-22,1.18,588,10,1
VN-Android-Mobile_Installs,2015-10-21,2015-10-21,0.98,1128,14,4
VN-Android-Mobile_Installs,2015-11-02,2015-11-02,0.7,1392,18,
VN-Android-Mobile_Installs,2015-11-03,2015-11-03,0.5,1235,7,1
TH-Android-Mobile_Installs,2015-10-30,2015-10-30,10.97,7426,109,23
TH-Android-Mobile_Installs,2015-10-29,2015-10-29,17.12,11299,149,27
TH-Android-Mobile_Installs,2015-10-28,2015-10-28,19.94,12649,174,35
TH-Android-Mobile_Installs,2015-10-31,2015-10-31,17.5,13051,200,28
TH-Android-Mobile_Installs,2015-11-01,2015-11-01,22,16829,219,28
TH-Android-Mobile_Installs,2015-11-04,2015-11-04,5.67,3808,58,15
TH-Android-Mobile_Installs,2015-11-03,2015-11-03,7.51,5377,89,12
TH-Android-Mobile_Installs,2015-11-02,2015-11-02,9.64,6903,105,19
TH-Android-Mobile_Installs,2015-10-27,2015-10-27,36.88,23814,322,65
TH-Android-Mobile_Installs,2015-10-26,2015-10-26,24.94,16963,211,41
TH-Android-Mobile_Installs,2015-10-20,2015-10-20,2.39,1872,25,7
TH-Android-Mobile_Installs,2015-10-19,2015-10-19,2.71,2210,24,2
VN-Android-Mobile_Installs,2015-11-04,2015-11-04,0.29,831,6,1
TH-Android-Mobile_Installs,2015-10-21,2015-10-21,2.44,1954,33,7
TH-Android-Mobile_Installs,2015-10-22,2015-10-22,6.27,4592,81,18
TH-Android-Mobile_Installs,2015-10-25,2015-10-25,22.09,15026,228,41
TH-Android-Mobile_Installs,2015-10-24,2015-10-24,16.01,11419,169,34
TH-Android-Mobile_Installs,2015-10-23,2015-10-23,18.31,13254,210,52
TW-IOS-App_Engagement,2015-10-24,2015-10-24,2.74,1647,15,2
TW-IOS-App_Engagement,2015-10-25,2015-10-25,5.39,2744,31,6
PH-IOS-Mobile_Installs,2015-10-25,2015-10-25,0.92,574,3,1
PH-IOS-Mobile_Installs,2015-10-24,2015-10-24,0.3,542,3,1
PH-IOS-Mobile_Installs,2015-10-26,2015-10-26,1.05,758,7,1
PH-IOS-Mobile_Installs,2015-10-27,2015-10-27,0.33,542,9,
PH-IOS-Mobile_Installs,2015-10-30,2015-10-30,0.32,460,1,
PH-IOS-Mobile_Installs,2015-10-29,2015-10-29,0.39,555,8,
PH-IOS-Mobile_Installs,2015-10-28,2015-10-28,0.33,454,5,3
PH-IOS-Mobile_Installs,2015-10-23,2015-10-23,0.28,354,2,
PH-IOS-Mobile_Installs,2015-10-22,2015-10-22,0.09,376,1,
ID-IOS-Mobile_Installs,2015-11-02,2015-11-02,0.8,1316,5,
ID-IOS-Mobile_Installs,2015-11-01,2015-11-01,1.08,1851,11,3
ID-IOS-Mobile_Installs,2015-10-31,2015-10-31,0.53,890,5,1
ID-IOS-Mobile_Installs,2015-11-03,2015-11-03,0.69,988,3,
ID-IOS-Mobile_Installs,2015-11-04,2015-11-04,0.22,497,1,
PH-IOS-Mobile_Installs,2015-10-21,2015-10-21,0.27,476,2,
PH-IOS-Mobile_Installs,2015-10-20,2015-10-20,0.39,770,3,
PH-IOS-Mobile_Installs,2015-10-19,2015-10-19,0.63,1327,5,
PH-IOS-Mobile_Installs,2015-10-31,2015-10-31,1.19,1509,10,2
PH-IOS-Mobile_Installs,2015-11-01,2015-11-01,1.92,2046,33,4
TW-IOS-Mobile_Installs,2015-10-28,2015-10-28,34.7,8716,163,45
TW-IOS-Mobile_Installs,2015-10-27,2015-10-27,31.29,8794,183,42
TW-IOS-Mobile_Installs,2015-10-26,2015-10-26,25.75,8203,128,27
TW-IOS-Mobile_Installs,2015-10-29,2015-10-29,38.97,10780,153,36
TW-IOS-Mobile_Installs,2015-10-30,2015-10-30,35.01,10709,192,51
TW-IOS-Mobile_Installs,2015-11-02,2015-11-02,46.92,16505,252,41
TW-IOS-Mobile_Installs,2015-11-01,2015-11-01,73.09,26058,405,79
TW-IOS-Mobile_Installs,2015-10-31,2015-10-31,42.45,14124,183,36
TW-IOS-Mobile_Installs,2015-10-25,2015-10-25,28.81,8141,147,40
TW-IOS-Mobile_Installs,2015-10-24,2015-10-24,11.97,3215,65,13
PH-IOS-Mobile_Installs,2015-11-04,2015-11-04,0.16,263,3,
PH-IOS-Mobile_Installs,2015-11-03,2015-11-03,0.24,408,6,1
PH-IOS-Mobile_Installs,2015-11-02,2015-11-02,0.92,1384,22,
TW-IOS-Mobile_Installs,2015-10-19,2015-10-19,26.8,8879,140,28
TW-IOS-Mobile_Installs,2015-10-20,2015-10-20,21.22,6743,108,19
TW-IOS-Mobile_Installs,2015-10-23,2015-10-23,10.85,3184,50,10
TW-IOS-Mobile_Installs,2015-10-22,2015-10-22,14.26,4473,82,20
TW-IOS-Mobile_Installs,2015-10-21,2015-10-21,17.28,5569,78,25
ID-IOS-Mobile_Installs,2015-10-30,2015-10-30,0.61,714,4,
ID-IOS-Mobile_Installs,2015-10-29,2015-10-29,0.83,923,9,1
HK-IOS-App_Engagement,2015-10-20,2015-10-20,3.93,1470,12,
HK-IOS-App_Engagement,2015-10-19,2015-10-19,7.1,1575,21,3
HK-IOS-App_Engagement,2015-10-21,2015-10-21,7.32,1628,26,4
HK-IOS-App_Engagement,2015-10-22,2015-10-22,5.79,1117,18,2
HK-IOS-App_Engagement,2015-10-25,2015-10-25,4.21,1326,12,1
HK-IOS-App_Engagement,2015-10-24,2015-10-24,2.76,910,8,1
HK-IOS-App_Engagement,2015-10-23,2015-10-23,6.89,1041,20,
TW-IOS-App_Engagement,2015-11-04,2015-11-04,2.09,875,10,2
TW-IOS-App_Engagement,2015-11-03,2015-11-03,4.69,2699,26,
TW-IOS-App_Engagement,2015-10-28,2015-10-28,11.24,4484,55,8
TW-IOS-App_Engagement,2015-10-27,2015-10-27,5.62,2621,30,5
TW-IOS-App_Engagement,2015-10-26,2015-10-26,7.15,3118,34,5
TW-IOS-App_Engagement,2015-10-29,2015-10-29,4.57,2906,26,5
TW-IOS-App_Engagement,2015-10-30,2015-10-30,7.39,3128,40,1
TW-IOS-App_Engagement,2015-11-02,2015-11-02,4.28,2235,21,1
TW-IOS-App_Engagement,2015-11-01,2015-11-01,8.59,4166,47,2
TW-IOS-App_Engagement,2015-10-31,2015-10-31,3.52,3058,20,6
HK-IOS-App_Engagement,2015-10-26,2015-10-26,4.42,1547,13,3
HK-IOS-App_Engagement,2015-10-27,2015-10-27,1.38,758,4,
ID-IOS-Mobile_Installs,2015-10-23,2015-10-23,0.73,642,6,1
ID-IOS-Mobile_Installs,2015-10-22,2015-10-22,0.17,493,7,
ID-IOS-Mobile_Installs,2015-10-21,2015-10-21,0.49,708,8,1
ID-IOS-Mobile_Installs,2015-10-24,2015-10-24,0.62,907,7,2
ID-IOS-Mobile_Installs,2015-10-25,2015-10-25,1,1374,6,3
ID-IOS-Mobile_Installs,2015-10-28,2015-10-28,0.67,599,8,2
ID-IOS-Mobile_Installs,2015-10-27,2015-10-27,0.78,845,7,1
ID-IOS-Mobile_Installs,2015-10-26,2015-10-26,1.03,1186,10,2
ID-IOS-Mobile_Installs,2015-10-20,2015-10-20,0.58,796,8,3
ID-IOS-Mobile_Installs,2015-10-19,2015-10-19,0.81,1090,8,1
HK-IOS-App_Engagement,2015-10-30,2015-10-30,0.38,443,2,
HK-IOS-App_Engagement,2015-10-29,2015-10-29,1.38,695,5,2
HK-IOS-App_Engagement,2015-10-28,2015-10-28,1.42,532,4,1
HK-IOS-App_Engagement,2015-10-31,2015-10-31,0.36,399,1,
HK-IOS-App_Engagement,2015-11-01,2015-11-01,0,561,0,
HK-IOS-App_Engagement,2015-11-04,2015-11-04,1.37,237,4,1
HK-IOS-App_Engagement,2015-11-03,2015-11-03,2.03,733,6,
HK-IOS-App_Engagement,2015-11-02,2015-11-02,1.04,561,3,
